lat,lon,depth_m,dataset,source
-18.5695,167.7414,125.1,Micronesia / W Pacific Is.,OBIS / Squidle+
-18.2466,167.6565,143.3,Micronesia / W Pacific Is.,OBIS / Squidle+
-18.0149,167.7045,125.1,Micronesia / W Pacific Is.,OBIS / Squidle+
-18.0402,167.7116,144.1,Micronesia / W Pacific Is.,OBIS / Squidle+
-18.1051,167.8329,102,Micronesia / W Pacific Is.,OBIS / Squidle+
-17.7529,167.5567,113.7,Micronesia / W Pacific Is.,OBIS / Squidle+
-18.2674,167.6634,130.8,Micronesia / W Pacific Is.,OBIS / Squidle+
-18.6534,167.4148,82.2,Micronesia / W Pacific Is.,OBIS / Squidle+
14.1951,145.471,35.5,Micronesia / W Pacific Is.,OBIS
14.0113,145.634,62.1,Micronesia / W Pacific Is.,OBIS
13.9729,145.4156,62.4,Micronesia / W Pacific Is.,OBIS
13.9022,145.4064,78.2,Micronesia / W Pacific Is.,OBIS
13.5783,145.5682,89,Micronesia / W Pacific Is.,OBIS
13.7618,145.884,44.8,Micronesia / W Pacific Is.,OBIS
14.1269,145.152,32.3,Micronesia / W Pacific Is.,OBIS
14.0047,145.3821,79.1,Micronesia / W Pacific Is.,OBIS
13.6453,145.5954,39.7,Micronesia / W Pacific Is.,OBIS
14.1495,145.5798,40.3,Micronesia / W Pacific Is.,OBIS
14.1966,145.1463,38.6,Micronesia / W Pacific Is.,OBIS
13.9663,145.3151,46.7,Micronesia / W Pacific Is.,OBIS
13.9959,145.2196,79.9,Micronesia / W Pacific Is.,OBIS
14.3523,145.4886,88.5,Micronesia / W Pacific Is.,OBIS
14.0987,145.8284,61.9,Micronesia / W Pacific Is.,OBIS
14.305,145.4996,91,Micronesia / W Pacific Is.,OBIS
12.9887,120.947,52,SE Asia Archipelago,OBIS
13.3699,121.5634,77.4,SE Asia Archipelago,OBIS
12.9811,120.8484,72.3,SE Asia Archipelago,OBIS
13.2294,121.0285,34.7,SE Asia Archipelago,OBIS
12.9138,120.9163,31.9,SE Asia Archipelago,OBIS
12.7307,120.7732,75.9,SE Asia Archipelago,OBIS
13.2504,121.1515,75.3,SE Asia Archipelago,OBIS
13.574,120.8693,40.2,SE Asia Archipelago,OBIS
12.9185,121.2126,47.2,SE Asia Archipelago,OBIS
7.8672,134.398,117.4,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.4408,134.4645,110.2,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.7309,134.2965,79,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.2527,134.4186,124,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.5689,134.5945,86.3,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.3091,134.0014,83,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.162,134.2502,105.2,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.6638,134.571,132,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.9024,134.2247,97.1,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.3029,134.7458,95.3,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.279,134.2458,77.4,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.2319,134.284,120.4,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.3855,134.4433,96.8,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.6664,134.4319,68.7,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.6781,134.4366,113.4,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.6107,134.6039,78.4,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.6899,134.6431,120.7,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.3828,134.0454,97.5,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.4568,134.7383,133.1,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.6705,134.8361,123,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.4296,134.3114,124.5,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.2596,134.0283,103,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.1556,134.0902,74.1,SE Asia Archipelago,OBIS / Lindfield et al. 2016
8.1744,134.0218,70.5,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.0751,134.5772,112.7,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.5073,134.6585,115,SE Asia Archipelago,OBIS / Lindfield et al. 2016
7.9836,134.8685,108.5,SE Asia Archipelago,OBIS / Lindfield et al. 2016
26.2094,127.5809,96.6,SE Asia Archipelago,OBIS
25.9537,127.7309,101.1,SE Asia Archipelago,OBIS
26.1333,127.3608,114.4,SE Asia Archipelago,OBIS
26.4462,127.2518,109.5,SE Asia Archipelago,OBIS
26.0474,127.5668,86.7,SE Asia Archipelago,OBIS
25.8577,127.5843,113.5,SE Asia Archipelago,OBIS
26.363,126.9817,124,SE Asia Archipelago,OBIS
26.4672,127.7345,107.6,SE Asia Archipelago,OBIS
25.7539,127.3467,64.3,SE Asia Archipelago,OBIS
26.1797,127.472,107.4,SE Asia Archipelago,OBIS
26.0323,127.2465,106,SE Asia Archipelago,OBIS
26.1754,127.6591,65.7,SE Asia Archipelago,OBIS
26.1317,127.4073,121.3,SE Asia Archipelago,OBIS
25.9949,127.1447,55.7,SE Asia Archipelago,OBIS
26.1096,127.5723,77.6,SE Asia Archipelago,OBIS
25.6974,127.088,110.2,SE Asia Archipelago,OBIS
25.6489,127.4524,106.8,SE Asia Archipelago,OBIS
26.1802,127.5049,109.1,SE Asia Archipelago,OBIS
26.0215,128.1755,99.7,SE Asia Archipelago,OBIS
25.9671,127.6277,79.1,SE Asia Archipelago,OBIS
25.581,127.1817,79.4,SE Asia Archipelago,OBIS
-9.1424,127.0941,60.3,SE Asia Archipelago,OBIS
-8.9519,126.9753,91.9,SE Asia Archipelago,OBIS
-9.1216,127.0551,46,SE Asia Archipelago,OBIS
-8.9797,126.596,55.5,SE Asia Archipelago,OBIS
-8.9038,127.4202,74.6,SE Asia Archipelago,OBIS
-9.0344,127.1396,43.7,SE Asia Archipelago,OBIS
-8.8931,126.9059,38.5,SE Asia Archipelago,OBIS
-9.0608,126.4931,31.8,SE Asia Archipelago,OBIS
-9.0796,127.0995,51.8,SE Asia Archipelago,OBIS
-9.0635,126.6508,83.3,SE Asia Archipelago,OBIS
-8.8403,126.7044,63,SE Asia Archipelago,OBIS
-5.7947,147.1356,35.9,SE Asia Archipelago,OBIS
-5.4161,147.1837,70.5,SE Asia Archipelago,OBIS
-6.2458,146.9054,69.5,SE Asia Archipelago,OBIS
-6.1769,146.5893,64.5,SE Asia Archipelago,OBIS
-5.839,146.4116,66.6,SE Asia Archipelago,OBIS
-5.5906,146.65,72.9,SE Asia Archipelago,OBIS
-5.6933,146.8258,30.4,SE Asia Archipelago,OBIS
-6.1169,146.7566,83.4,SE Asia Archipelago,OBIS
8.3304,98.5803,54.8,SE Asia Archipelago,OBIS
8.9241,98.2952,42.4,SE Asia Archipelago,OBIS
8.8857,98.6182,54,SE Asia Archipelago,OBIS
8.5536,98.7989,47.4,SE Asia Archipelago,OBIS
8.9252,98.3886,65.2,SE Asia Archipelago,OBIS
3.998,73.1617,44,Maldives / Laccadives,OBIS
3.7955,73.2037,41.8,Maldives / Laccadives,OBIS
3.9873,73.6902,42.8,Maldives / Laccadives,OBIS
4.02,73.1107,88.3,Maldives / Laccadives,OBIS
3.6101,73.9006,95,Maldives / Laccadives,OBIS
3.9571,73.5698,85.3,Maldives / Laccadives,OBIS
3.8953,73.7395,59.7,Maldives / Laccadives,OBIS
4.1228,73.3155,94.4,Maldives / Laccadives,OBIS
3.8672,73.3397,32.8,Maldives / Laccadives,OBIS
4.1206,73.6116,90.3,Maldives / Laccadives,OBIS
4.1341,73.4527,52.7,Maldives / Laccadives,OBIS
3.9302,73.647,43,Maldives / Laccadives,OBIS
3.9891,73.453,76,Maldives / Laccadives,OBIS
4.5954,73.4542,64.4,Maldives / Laccadives,OBIS
4.387,73.9401,59.9,Maldives / Laccadives,OBIS
4.3887,73.623,49,Maldives / Laccadives,OBIS
4.0145,72.9183,91.9,Maldives / Laccadives,OBIS
3.7901,73.6793,34.6,Maldives / Laccadives,OBIS
-6.3572,71.8294,105.8,Chagos / BIOT,OBIS / Moore et al. 2019
-6.4835,72.0097,77.2,Chagos / BIOT,OBIS / Moore et al. 2019
-5.6038,72.3384,142.4,Chagos / BIOT,OBIS / Moore et al. 2019
-6.983,72.4228,109.6,Chagos / BIOT,OBIS / Moore et al. 2019
-6.5507,71.5057,135.2,Chagos / BIOT,OBIS / Moore et al. 2019
-6.1291,71.6187,83.3,Chagos / BIOT,OBIS / Moore et al. 2019
-7.0246,72.1094,123.8,Chagos / BIOT,OBIS / Moore et al. 2019
-6.5649,71.8392,119.1,Chagos / BIOT,OBIS / Moore et al. 2019
-6.4165,71.881,115.3,Chagos / BIOT,OBIS / Moore et al. 2019
-6.5549,72.3074,130.3,Chagos / BIOT,OBIS / Moore et al. 2019
-6.7329,71.8846,122.1,Chagos / BIOT,OBIS / Moore et al. 2019
-6.5306,71.7082,137.4,Chagos / BIOT,OBIS / Moore et al. 2019
-6.1654,71.9249,137,Chagos / BIOT,OBIS / Moore et al. 2019
-6.8371,72.1925,102.9,Chagos / BIOT,OBIS / Moore et al. 2019
-6.1463,72.0601,123.9,Chagos / BIOT,OBIS / Moore et al. 2019
-6.2715,72.1885,135.6,Chagos / BIOT,OBIS / Moore et al. 2019
-6.8092,71.5577,86.6,Chagos / BIOT,OBIS / Moore et al. 2019
-6.8752,72.0291,136,Chagos / BIOT,OBIS / Moore et al. 2019
-6.4914,72.173,94.1,Chagos / BIOT,OBIS / Moore et al. 2019
-6.4284,72.3445,120.3,Chagos / BIOT,OBIS / Moore et al. 2019
-6.2034,71.316,104.9,Chagos / BIOT,OBIS / Moore et al. 2019
-6.5094,71.8044,95.5,Chagos / BIOT,OBIS / Moore et al. 2019
22.1051,59.202,70.2,Arabian Sea / Persian Gulf,OBIS
22.3223,59.131,75.6,Arabian Sea / Persian Gulf,OBIS
22.2927,59.089,53.2,Arabian Sea / Persian Gulf,OBIS
20.7065,38.0988,47.2,Red Sea,OBIS
20.581,38.4193,73.7,Red Sea,OBIS
20.5952,37.9596,108.7,Red Sea,OBIS
20.8007,38.5048,59.7,Red Sea,OBIS
20.7756,38.2518,107.5,Red Sea,OBIS
20.4846,38.1401,75.9,Red Sea,OBIS
20.5911,38.5423,76.8,Red Sea,OBIS
20.9231,38.9562,46.1,Red Sea,OBIS
20.8678,38.1039,87,Red Sea,OBIS
20.2557,38.2815,89.4,Red Sea,OBIS
20.8621,38.4511,47.8,Red Sea,OBIS
20.4785,38.3233,89.3,Red Sea,OBIS
20.1066,38.2391,62.3,Red Sea,OBIS
20.8231,38.6525,109.8,Red Sea,OBIS
8.0211,81.2482,46.2,Bay of Bengal,OBIS
8.2418,81.4596,67,Bay of Bengal,OBIS
8.4848,81.745,78.4,Bay of Bengal,OBIS
8.27,81.5905,75.3,Bay of Bengal,OBIS
-33.5884,26.0986,49.7,Western Indian Ocean,OBIS
-33.5337,26.8278,55.6,Western Indian Ocean,OBIS
-33.7468,26.6348,56.6,Western Indian Ocean,OBIS
-33.7054,26.5547,74.8,Western Indian Ocean,OBIS
-33.3776,26.4675,87.3,Western Indian Ocean,OBIS
-33.5748,26.2837,82.4,Western Indian Ocean,OBIS
-33.3354,26.2936,86.9,Western Indian Ocean,OBIS
-33.2919,26.2615,57.6,Western Indian Ocean,OBIS
-33.4091,26.1519,74,Western Indian Ocean,OBIS
-33.5997,26.6331,52.3,Western Indian Ocean,OBIS
-33.8745,26.16,81.3,Western Indian Ocean,OBIS
-33.4713,26.6045,72.7,Western Indian Ocean,OBIS
-33.7595,26.2874,99.7,Western Indian Ocean,OBIS
-33.3385,26.7174,81.9,Western Indian Ocean,OBIS
-33.3068,26.7586,71.3,Western Indian Ocean,OBIS
-33.421,26.5052,114.7,Western Indian Ocean,OBIS
-33.7595,26.5988,105.2,Western Indian Ocean,OBIS
-33.6888,26.5691,58.5,Western Indian Ocean,OBIS
-33.6229,26.1483,99.8,Western Indian Ocean,OBIS
-33.4632,26.7012,107.5,Western Indian Ocean,OBIS
-32.9109,26.6938,112.2,Western Indian Ocean,OBIS
-33.7302,26.273,89.5,Western Indian Ocean,OBIS
-34.0392,26.251,72.7,Western Indian Ocean,OBIS
-33.5301,26.5906,108,Western Indian Ocean,OBIS
-33.7098,26.2285,55.4,Western Indian Ocean,OBIS
-34.0431,26.5438,77.5,Western Indian Ocean,OBIS
-33.7186,26.6586,86.4,Western Indian Ocean,OBIS
-33.5934,26.4329,55.1,Western Indian Ocean,OBIS
-33.7755,26.4641,102.5,Western Indian Ocean,OBIS
-33.3211,26.3287,113.7,Western Indian Ocean,OBIS
-33.2731,26.4224,109.2,Western Indian Ocean,OBIS
-33.5812,26.3575,100.8,Western Indian Ocean,OBIS
-33.8704,27.1336,113.2,Western Indian Ocean,OBIS
-33.3515,26.6504,61.6,Western Indian Ocean,OBIS
-33.7137,26.7819,46.8,Western Indian Ocean,OBIS
-33.7075,26.3824,79.4,Western Indian Ocean,OBIS
-33.4627,26.4481,69.3,Western Indian Ocean,OBIS
-33.744,27.1864,89.9,Western Indian Ocean,OBIS
-33.5737,26.2924,108.4,Western Indian Ocean,OBIS
-33.6927,26.3393,87.5,Western Indian Ocean,OBIS
-33.4019,26.4646,56.5,Western Indian Ocean,OBIS
-33.7116,26.7761,78.4,Western Indian Ocean,OBIS
-33.7109,25.7497,70.2,Western Indian Ocean,OBIS
-33.7405,27.0134,56.5,Western Indian Ocean,OBIS
-33.4972,26.2266,52.8,Western Indian Ocean,OBIS
-33.1963,26.1934,113.9,Western Indian Ocean,OBIS
-33.7222,26.4144,59.5,Western Indian Ocean,OBIS
-33.4455,26.6646,85.5,Western Indian Ocean,OBIS
-33.664,26.2871,61.5,Western Indian Ocean,OBIS
-33.7721,26.031,94.9,Western Indian Ocean,OBIS
-33.2272,26.3775,59.2,Western Indian Ocean,OBIS
-33.6423,26.5821,105.1,Western Indian Ocean,OBIS
-33.0948,26.7163,94.8,Western Indian Ocean,OBIS
-33.6717,26.7849,56,Western Indian Ocean,OBIS
-16.8358,40.3915,31.1,Mozambique Channel,OBIS
-16.7223,40.8657,44.6,Mozambique Channel,OBIS
-16.4648,40.7995,62.3,Mozambique Channel,OBIS
-17.2077,40.3844,50.8,Mozambique Channel,OBIS
-16.9809,40.7282,90.3,Mozambique Channel,OBIS
-16.766,40.7641,30.3,Mozambique Channel,OBIS
-17.1254,40.1546,35.6,Mozambique Channel,OBIS
-16.8513,40.8806,72.3,Mozambique Channel,OBIS
-5.1077,40.4805,67.4,E Africa coast,OBIS
-5.2833,40.6256,65.1,E Africa coast,OBIS
-5.5593,40.4782,36.7,E Africa coast,OBIS
-4.8713,40.3273,84.2,E Africa coast,OBIS
-5.0855,40.8816,51.2,E Africa coast,OBIS
-4.5705,40.8285,51.7,E Africa coast,OBIS
25.2209,-83.2674,134.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.3779,-83.004,148.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.7018,-82.8653,153.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.4347,-83.4462,124,Florida / SE USA,OBIS / Sherman et al. 2023
25.622,-83.1125,136.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.8382,-82.8804,120.8,Florida / SE USA,OBIS / Sherman et al. 2023
26.0442,-83.0866,111.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.5128,-83.5111,149.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.2905,-83.3709,149.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.2288,-83.2307,122,Florida / SE USA,OBIS / Sherman et al. 2023
25.3634,-82.9564,98.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.3934,-83.4543,138.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.1973,-82.875,148.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.6494,-82.7341,104.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.856,-83.1413,106.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.3892,-82.764,113.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.2399,-82.7567,103.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.1815,-83.0043,130.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.6925,-83.09,133,Florida / SE USA,OBIS / Sherman et al. 2023
25.5079,-83.0475,137.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.0238,-83.4694,96.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.4691,-82.8599,116.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.5001,-82.9162,112,Florida / SE USA,OBIS / Sherman et al. 2023
25.2891,-83.0383,110.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.1947,-83.6796,109.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.3868,-82.9269,131.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.3244,-82.8587,104.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.3314,-83.2186,165,Florida / SE USA,OBIS / Sherman et al. 2023
24.9242,-82.7477,135.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.4627,-82.8557,119.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.7372,-83.297,133,Florida / SE USA,OBIS / Sherman et al. 2023
25.7891,-83.2396,113.9,Florida / SE USA,OBIS / Sherman et al. 2023
26.0186,-83.0552,144.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.5663,-83.2476,110.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.237,-83.2615,162,Florida / SE USA,OBIS / Sherman et al. 2023
25.6256,-82.6601,143.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.775,-83.289,125.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.9716,-82.9348,151.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.7028,-83.3896,163.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.8546,-83.0018,96.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.6098,-82.8581,97.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.1806,-82.7222,110.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.2847,-83.2798,98.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.9717,-83.1863,130.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.676,-82.7761,106.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.3331,-82.8524,133.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.3236,-83.0721,122.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.2698,-82.988,134,Florida / SE USA,OBIS / Sherman et al. 2023
25.5371,-83.1222,127.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.4375,-82.8218,99.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.2646,-82.9129,161.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.8035,-83.0234,125.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.5046,-83.2113,117.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.6895,-82.9306,95.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.405,-83.0722,154.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.5437,-83.4628,148.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.7584,-83.2389,134.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.6689,-83.4218,144.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.7353,-82.7667,151.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.0433,-82.6215,143.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.5443,-82.4114,156,Florida / SE USA,OBIS / Sherman et al. 2023
25.452,-82.4658,148.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.3375,-83.1881,97.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.3598,-83.3132,127.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.9189,-83.1562,146.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.6076,-82.682,127.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.4638,-83.2485,117.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.7348,-83.1771,158.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.3636,-83.1867,117.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.5347,-83.0693,99.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.8617,-82.835,104.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.4168,-83.378,142.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.3002,-83.0054,120.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.3629,-83.4386,96,Florida / SE USA,OBIS / Sherman et al. 2023
25.2373,-82.7411,101.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.5632,-82.7844,155.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.582,-82.9336,109.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.7139,-83.0578,99.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.9504,-82.7439,130.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.8513,-82.8457,130.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.1873,-83.2928,123,Florida / SE USA,OBIS / Sherman et al. 2023
25.9998,-82.3702,143.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.5348,-83.1583,149,Florida / SE USA,OBIS / Sherman et al. 2023
25.4033,-83.2559,136.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.9639,-82.8911,95.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.6072,-82.9332,99.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.9327,-82.9621,150.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.4891,-83.3573,153.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.3172,-82.9769,142.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.0085,-82.9032,118.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.7817,-82.4391,101.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.278,-83.1954,130.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.7178,-82.815,116.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.53,-83.2146,136.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.6181,-82.9245,120.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.8167,-83.2403,162.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.3787,-83.4994,128.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.3846,-83.5767,96,Florida / SE USA,OBIS / Sherman et al. 2023
25.4421,-82.7832,104.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.7651,-82.981,135.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.3813,-82.9037,102.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.4561,-83.5151,141.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.6991,-83.0363,162.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.6947,-82.9755,164.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.6992,-82.5872,107.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.5123,-83.1744,128.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.6907,-82.7999,108.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.5715,-83.0072,103.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.3418,-82.7675,131.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.9511,-82.9586,158.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.0342,-82.961,154.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.7114,-83.0413,100.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.5854,-82.978,106.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.5057,-82.9785,158.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.3472,-83.0429,137.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.4349,-83.0368,96.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.9514,-82.7875,156.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.4758,-83.0465,99.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.4039,-83.2089,134.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.2804,-83.0236,139.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.3761,-83.317,124.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.4789,-82.5703,99.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.1606,-82.3758,139.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.7857,-83.0063,160.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.5245,-82.9982,133,Florida / SE USA,OBIS / Sherman et al. 2023
25.8663,-83.2454,103.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.7476,-82.9232,105.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.8536,-82.7551,154.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.166,-82.8048,138.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.6449,-83.0019,127.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.4095,-82.6854,108.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.4883,-82.5583,136.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.3501,-83.0779,163.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.5538,-82.8933,154.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.5234,-82.7114,108,Florida / SE USA,OBIS / Sherman et al. 2023
24.97,-83.0718,100.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.7131,-82.9668,161.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.5386,-83.2766,148.1,Florida / SE USA,OBIS / Sherman et al. 2023
25.257,-83.2201,141.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.2246,-83.5972,106,Florida / SE USA,OBIS / Sherman et al. 2023
25.3274,-83.1725,145.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.1041,-83.132,107,Florida / SE USA,OBIS / Sherman et al. 2023
25.5344,-82.7334,130.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.8756,-83.2736,133.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.5482,-83.0213,100.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.6318,-83.104,133.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.1292,-83.0959,129,Florida / SE USA,OBIS / Sherman et al. 2023
25.1152,-82.9654,109.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.2759,-82.6244,123.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.6803,-83.289,100.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.2789,-82.8309,164.4,Florida / SE USA,OBIS / Sherman et al. 2023
25.6396,-83.1734,119.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.4453,-83.2824,140.6,Florida / SE USA,OBIS / Sherman et al. 2023
25.5959,-82.7882,119.3,Florida / SE USA,OBIS / Sherman et al. 2023
25.2402,-83.3211,126.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.2628,-83.2378,164.5,Florida / SE USA,OBIS / Sherman et al. 2023
25.474,-82.7471,132.2,Florida / SE USA,OBIS / Sherman et al. 2023
25.4478,-83.0267,141.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.0528,-82.6048,163.7,Florida / SE USA,OBIS / Sherman et al. 2023
25.6343,-82.3228,154.9,Florida / SE USA,OBIS / Sherman et al. 2023
25.0126,-82.9503,98.8,Florida / SE USA,OBIS / Sherman et al. 2023
25.3962,-82.8099,155.1,Florida / SE USA,OBIS / Sherman et al. 2023
